ID	TITLE	CATEGORY
281665	Lack of sun raises early death risk for middle-aged: Over-55s with Vitamin D  ...	Health
99122	Woody Allen's 'Bullets Over Broadway' Looks Dazzling, But Misses Its Target	Entertainment
169670	Emma Stone in mime battle with Jimmy Fallon on The Tonight Show	Entertainment
265229	Brad Pitt Attacked at Maleficent Premiere. Well, Not Really.	Entertainment
9493	Even after recall repair, GM recommends only key, fob on key ring	Business
402620	The real octomom: Scientists find record-breaking octopus that stayed with her  ...	Science and Technology
358402	Ariana Grande Gears Up For A Global Take Over With With Her Upcoming  ...	Entertainment
319434	Peeta in new Hunger Games teaser	Entertainment
257672	'True Detective' Creator Spills Major Season 2 Secrets	Entertainment
151820	'Game Of Thrones' Author George R.R. Martin Regrets The Controversial Rape  ...	Entertainment
121321	Tesco sees tough year ahead as profit falls	Business
67781	One Direction & Jennifer Lawrence Receive Top Awards At Nickelodeon's Kids  ...	Entertainment
20060	This Is What It Looks Like When Miley Cyrus Rolls A Joint	Entertainment
346618	Robin Thicke - Robin Thicke Defends Use Of Private Text Messages In Music  ...	Entertainment
413805	UPDATE 2-Iceland lowers volcano warning as no sign of eruption	Science and Technology
112590	Europe Factors to Watch-Stocks set to drop again; Ukraine eyed	Business
106507	Paul Bettany - Paul Bettany: 'Transcendence Technology Is Just Decades Away'	Entertainment
390928	Johnson Controls revenue rises 3 pct on China demand	Business
325053	North Korea Calls Seth Rogen-James Franco Film An 'Act Of War'	Entertainment
306292	Dollar Drops to One-Month Low on Fed Rates Message; Krone Slumps	Business
218499	Suki Waterhouse stuns in a strapless gown as she stands out at The Homesman  ...	Entertainment
289257	"Homeless Robert Pattinson's ""Minions"" May Know Where All His Belongings Are"	Entertainment
86262	Miranda Lambert - Miranda Lambert Triumphs At 2014 Academy Of Country  ...	Entertainment
155791	UPDATE 1-Unilever sales top estimates; may sell Ragu, SlimFast	Business
46598	UPDATE 1-Consumers seek to raise California cap on malpractice awards	Health
183429	American Idol's Scotty McCreery held up by three gunmen during robbery in  ...	Entertainment
98482	Nirvana - Nirvana Rockers Play Surprise Post-hall Of Fame Show	Entertainment
383081	BofA Said to Resist US Demands as Mortgage Suit Looms	Business
373038	George Clooney Pens Op-Ed Addressing Marriage Rumors, Calls Daily Mail  ...	Entertainment
403399	Street smarts: Dapper Daniel Radcliffe looks the business as he leaves Jimmy  ...	Entertainment
207507	Terry McAuliffe Orders Review Of Virginia's Abortion Clinic Regulations	Health
322544	United Technologies Wins US Air Force Chopper Contract	Business
9267	Bouygues confirms improved offer for Vivendi's SFR	Business
329426	Shia LaBeouf Arrested After Disrupting Broadway's 'Cabarat' In Drunken Rage	Entertainment
394292	Dollar Store Deal Is $556 Million Profit for Peltz, Icahn	Business
354588	Khloe Kardashian snuggles up to troubled brother Rob in Throwback Thursday  ...	Entertainment
310808	WRAPUP 2-Consumer confidence, housing data bolster US growth outlook	Business
288971	Tesla's Patent Release Isn't Crazy or Altruistic	Science and Technology
24892	Hong Kong stocks end 4-day losing streak, helped by Tencent, Lippo	Business
184415	Disney Profit Rises 27% as 'Frozen' DVD Leads in Home-Video (1)	Business
86759	'Captain America: The Winter Soldier' Sets April Box Office Record, Topping  ...	Entertainment
78334	US lawmakers, victims pressure GM on recalled vehicles	Science and Technology
180363	UPDATE 4-Target's decision to remove CEO rattles investors	Business
73346	Miranda Kerr reveals she wants to 'explore' her bisexuality after Orlando Bloom  ...	Entertainment
265087	Clueless actress Stacey Dash joins Fox News as a contributor after coming out  ...	Entertainment
73131	Lindsay Lohan poses for controversial photographer Terry Richardson again	Entertainment
369332	Zac Efron Spotted Kissing Michelle Rodriquez On Vacation In Sardinia, Italy	Entertainment
84264	Lafarge, Holcim expect to complete merger in H1 2015	Business
197212	UPDATE 1-Fannie Mae to pay US Treasury $5.7 billion on quarterly profit	Business
130022	Daily Meditation: Maundy Thursday	Entertainment
55359	UPDATE 2-As many as one in 68 US kids may have autism -CDC	Health
223410	Lung Treatments Slow Damage From Fatal Lung Disease in Studies	Health
200601	UPDATE 1-US Postal Service loss hits $1.9 billion; package volume up	Business
405995	UPDATE 1-Puerto Rico weighs on Templeton funds muni bond business	Business
281310	Paraplegic Teenager Ditched Wheelchair For Awesome Robotic Suit To Kick Off  ...	Health
20040	Miley Cyrus - Miley Cyrus Teams Up With Wayne Coyne For Beatles Cover	Entertainment
214135	10 Things Even Italian Plumbers Don't Know About 'Mario Kart'	Science and Technology
239289	Facebook Adjusts Its Privacy Controls—Again	Science and Technology
208336	US STOCKS SNAPSHOT-Dow, S&P 500 close at record highs	Business
395095	OKCupid Brags That It Experiments on Humans, Too	Science and Technology
373468	Daniel Radcliffe - Daniel Radcliffe rules out new Harry Potter movie	Entertainment
342145	Shia LaBeouf steps out carrying an Alcoholics Anonymous book amid reports he  ...	Entertainment
12190	A Balm In Gilead	Health
294348	Whitbread Leads FTSE 100 Gains as Costa, Premier Beat Estimates	Business
343062	Justin Bieber - Police called to Justin Bieber's home	Entertainment
147701	Lindsay Lohan Reveals Miscarriage News In Season Finale Of 'Lindsay'	Entertainment
162244	Is the 'Human Barbie' going natural for good? 'Breatharian' - who claims she  ...	Entertainment
214031	Now You Can Text 911 In Some Places	Science and Technology
398437	FOREX-Euro slides below $1.34, eyes on Fed and US GDP	Business
317322	WRAPUP 2-US clarifies which petroleum drillers can export	Business
267999	TREASURIES-Yields rise before ECB meeting, US payrolls report	Business
308633	Oil Approaches Nine-Month High on Iraq	Business
279740	Tracy Morgan Update: Comedian Showing Signs Of Improvement	Entertainment
252548	Chinese Government to remove 5m ageing vehicles to combat pollution	Business
38026	PRECIOUS-Gold near 1-month low on concerns over US rate rises	Business
364498	European Factors to Watch-Shares set to consolidate after strong week	Business
320561	Pucker up! Kim Kardashian has a fin-tastic time in black bikini as she swims with  ...	Entertainment
161628	Beyonce - Beyonce Lands Coveted Cover Of Time Magazine's 100 Most  ...	Entertainment
385530	Segel quit Twitter over burrito backlash	Entertainment
56496	UPDATE 1-BlackBerry reports loss as smartphone sales keep sliding	Business
290497	US STOCKS-Futures drop as Iraq turmoil continues	Business
415932	Mariah Carey puts on a brave face as she is seen for the first time since split from  ...	Entertainment
355511	Get Your First Look At Henry Cavill's Superman Return for Batman v Superman  ...	Entertainment
69301	Frozen - Frozen Becomes Highest-grossing Animated Film Of All Time	Entertainment
374887	Citigroup May Pay $7 Billion To Resolve Mortgage Probe	Business
390169	17 Times Zach Braff's 'Wish I Was Here' References 'Garden State'	Entertainment
90892	IMF Says US Growth Leads as Russia, Brazil Soften: Economy	Business
242822	Angela Bassett Set To Direct Lifetime's 'Whitney Houston' Film	Entertainment
86232	Miranda Lambert - Miranda Lambert Triumphs At Academy Of Country Music  ...	Entertainment
257968	Not learning his lesson? Wiz Khalifa posts a picture of himself smoking after  ...	Entertainment
111500	James Franco - James Franco Laughs Off Instagram Controversy In Saturday  ...	Entertainment
405781	Kerry arrives in Delhi to reboot Indo-US relations	Business
21501	Big Bangs, Inflation and B-Modes... Oh, My!	Science and Technology
280895	Robin Thicke - Robin Thicke names album after estranged wife	Entertainment
168113	George Clooney and the Myth of the Perpetual Bachelor	Entertainment
297767	UPDATE 2-Maersk shares drop after China blocks shipping alliance	Business
289206	Eve Marries Gumball 3000 CEO Maximillion Cooper In Lavish Ibiza Wedding	Entertainment
310036	WTI, Brent Crudes Trade Near Nine-Month Highs on Iraq	Business
295971	'Game of Thrones' draws 7.1 mln viewers for blood-filled finale	Entertainment
233772	Global Health Security Is Vital to Our Citizens, Businesses and Economy	Health
75372	David Hasselhoff goofs around on the Kids Choice Awards orange carpet	Entertainment
161285	George Clooney - George Clooney Blasts Magnate Steve Wynn After Heated  ...	Entertainment
421351	"REVIEW-Keaton on form in Venice festival opener ""Birdman"""	Entertainment
226003	Gold Climbs First Time in Three Days on India Demand Speculation	Business
101404	FOREX-Dollar stung by Fed minutes, Aussie rises on solid jobs data	Business
33220	Paul Walker's daughter upset with grandmother	Entertainment
27098	27 Things You Need To Know About Happiness	Entertainment
330169	UPDATE 3-HP to settle suits over Autonomy deal; make claim against ex-CEO  ...	Business
80510	UPDATE 2-India c.bank leaves rates on hold; election, monsoon in focus	Business
359911	Libya declares oil crisis over after state reclaims ports	Business
165347	Cameron Diaz - Cameron Diaz Felt Guilty After Drawing On Sleeping Kate  ...	Entertainment
343156	'Up to a dozen' women are seeking compensation from Rolf Harris' multi-million  ...	Entertainment
283236	How To Stop Facebook From Getting More Of Your Info, In 2 Steps	Science and Technology
404312	Keith Urban - Man Arrested For Allegedly Raping Girl At Keith Urban Concert	Entertainment
332329	Jay Z - Beyoncé and Jay Z flash Justin Bieber's mugshot on tour	Entertainment
42939	Kanye West's missing reflection in Vogue selfie sparks Internet speculation and  ...	Entertainment
327239	UPDATE 3-Puerto Rico agency debt slumps as law fuels default fears	Business
334265	PRECIOUS-Gold poised for second quarterly gain, US data in focus	Business
199397	Reese Witherspoon slurs to Cara Delevingne in drunken Instagram video	Entertainment
418484	CORRECTED-RPT-IPO VIEW-Fund managers look to make room for Alibaba	Business
85551	Jj Abrams - Star Wars: Episode VII has started filming	Entertainment
102985	Here are three things you can do to reduce the threat:	Science and Technology
146494	Philips warns of challenging year after first-quarter profit drops	Business
367477	GRAINS-Soybeans fall for 7th day as US crop thrives, corn up	Business
35685	US STOCKS SNAPSHOT-Wall St ends down as investors book profits	Business
312097	Monarch Butterflies May Navigate Using An Internal 'Magnetic Compass'	Science and Technology
411923	Adrienne Bailon - Adrienne Bailon Clarifies Comments About Ex-boyfriend Rob  ...	Entertainment
215997	Andrew Garfield Gives The Performance Of His Career In Arcade Fire's 'We Exist  ...	Entertainment
263526	TOP Oil Market News: WTI Rebounds as Cushing Stockpiles Shrink	Business
375717	The Mockingjay Lives In New 'Hunger Games: Mockingjay - Part 1' Teaser	Entertainment
194057	Noisy 'Neighbors' Ready to Crash Spider-Man's Party with $35 Million Bow	Entertainment
127673	Girl mauled by raccoon as a baby will have a right ear made of her ribs	Health
164916	Cody Walker Remembers Brother Paul Walker's Legacy Through Film	Entertainment
377333	S.Korean won falls ahead of Yellen testimony, stocks rise	Business
173427	First Horizon to pay $110 mln to settle US agency's mortgage claims	Business
33295	'Insurgent' Has Officially Been Given The Green Light For 2015, Not That You  ...	Entertainment
150466	Comcast Adds TV Subscribers Again, Defying Industry Trend	Science and Technology
274632	Mila Kunis And Channing Tatum's 'Jupiter Ascending' Postponed Until 2015  ...	Entertainment
70509	PRECIOUS-Gold near 6-week low; headed for first monthly decline this year	Business
26765	Lindsay Lohan's Ex-Lovers Revealed On Growing List, Includes Ashton Kutcher  ...	Entertainment
186152	RPT-Activision places $500 mln bet on its next blockbuster franchise	Science and Technology
382324	A Look Inside The Town That Inspired 'To Kill A Mockingbird'	Entertainment
196954	Two Arrested After Alleged Insider Trading on Australia Data (2)	Business
249952	Stress Test: The Indictment of Timothy Geithner	Business
60115	BlackBerry's Lofty Goals Find Support In Detroit	Business
101372	Dollar Drops to Lowest in 5 Months as Yen Gains; Krona Slides	Business
96614	India Carmakers See Sales Rising for First Time in Three Years	Business
182704	Brad Pitt & Angelina Jolie Reportedly Set To Star In New Movie Together	Entertainment
143646	Int'l Space Station gets Easter delivery of food, supplies	Science and Technology
163492	DALLAS (AP) — Virgin America says it's landed at Dallas Love Field airport.	Business
17112	Malaysian Jet's Disappearance Joins Longest in Modern Aviation	Business
185419	UPDATE 3-AstraZeneca fights Pfizer bid by predicting sales surge - eventually	Business
302631	ConAgra Misses Forecast as Private-Label Foods Slump	Business
396929	SPOILER ALERT: 'I've loved you from the moment I saw you': Andi Dorfman  ...	Entertainment
235805	Oculus VR Sued Over Virtual-Reality Technology Trade Secrets	Science and Technology
240593	Kris Jenner's sister Karen Houghton refuses Kim Kardashian's wedding invitation	Entertainment
201167	Netflix Raises Prices by $1 a Month for New Subscribers (1)	Science and Technology
146452	True Blood's final season new trailer shows vampires attacking	Entertainment
176763	EU Cuts Euro-Area Growth Forecast as Inflation Seen Slower (2)	Business
